"วันเดือนปี","ล่าสุด","ราคาเปิด","สูงสุด","ต่ำสุด","ปริมาณ","% เปลี่ยน"
"10/09/2008","5.0385","5.0483","5.0643","5.0194","","-0.10%"
"10/08/2008","5.0435","5.0503","5.0788","5.0336","","-0.26%"
"10/07/2008","5.0564","5.0269","5.0740","5.0140","","0.48%"
"10/06/2008","5.0323","4.9875","5.0396","4.9875","","0.80%"
"10/03/2008","4.9926","4.9773","5.0160","4.9641","","0.23%"
"10/02/2008","4.9809","4.9510","4.9854","4.9481","","0.35%"
"10/01/2008","4.9634","4.9364","4.9912","4.9364","","0.35%"
"09/30/2008","4.9459","4.9627","4.9926","4.9306","","-0.54%"
"09/29/2008","4.9729","4.9466","4.9875","4.9466","","0.38%"
"09/26/2008","4.9539","4.9747","5.0001","4.9437","","-0.45%"
"09/25/2008","4.9763","4.9673","5.0031","4.9627","","-0.05%"
"09/24/2008","4.9787","4.9731","4.9787","4.9673","","0.47%"
"09/23/2008","4.9556","4.9660","4.9753","4.9383","","-0.08%"
"09/22/2008","4.9597","4.9925","5.0076","4.9603","","-0.57%"
"09/19/2008","4.9883","4.9955","5.0175","4.9898","","-0.02%"
"09/18/2008","4.9894","5.0186","5.0365","4.9841","","-0.42%"
"09/17/2008","5.0103","5.0008","5.0486","4.9744","","0.21%"
"09/16/2008","4.9999","5.0525","5.0694","4.9935","","-1.01%"
"09/15/2008","5.0507","5.0679","5.0903","5.0462","","-0.46%"
"09/12/2008","5.0742","5.0671","5.0944","5.0664","","0.06%"
"09/11/2008","5.0710","5.0700","5.0939","5.0628","","0.10%"
"09/10/2008","5.0661","5.0556","5.0746","5.0497","","0.33%"
"09/09/2008","5.0493","5.0559","5.0786","5.0365","","-0.10%"
"09/08/2008","5.0546","5.0656","5.0715","5.0223","","0.02%"
"09/05/2008","5.0538","5.0457","5.0792","5.0457","","0.23%"
"09/04/2008","5.0423","5.0370","5.0622","5.0198","","0.22%"
"09/03/2008","5.0311","5.0320","5.0521","5.0239","","0.05%"
"09/02/2008","5.0286","5.0299","5.0684","5.0299","","0.05%"
"09/01/2008","5.0261","5.0120","5.0368","5.0043","","0.58%"
"08/29/2008","4.9973","5.0025","5.0216","4.9910","","0.08%"
"08/28/2008","4.9934","4.9850","5.0189","4.9769","","0.24%"
"08/27/2008","4.9813","5.0050","5.0135","4.9734","","-0.40%"
"08/26/2008","5.0015","4.9880","5.0158","4.9831","","0.44%"
"08/25/2008","4.9798","4.9751","4.9982","4.9640","","0.20%"
"08/22/2008","4.9698","4.9648","4.9869","4.9517","","0.25%"
"08/21/2008","4.9575","4.9821","4.9963","4.9502","","-0.45%"
"08/20/2008","4.9798","4.9801","4.9943","4.9643","","0.22%"
"08/19/2008","4.9687","4.9239","4.9825","4.9239","","1.21%"
"08/18/2008","4.9091","4.9276","4.9389","4.9123","","-0.34%"
"08/15/2008","4.9258","4.9181","4.9400","4.9111","","0.22%"
"08/14/2008","4.9148","4.9147","4.9391","4.9053","","0.08%"
"08/13/2008","4.9110","4.9000","4.9294","4.8921","","0.28%"
"08/12/2008","4.8974","4.9232","4.9333","4.9000","","-0.46%"
"08/11/2008","4.9200","4.9162","4.9323","4.9032","","0.16%"
"08/08/2008","4.9122","4.9036","4.9450","4.8972","","0.34%"
"08/07/2008","4.8957","4.9138","4.9238","4.8943","","-0.30%"
"08/06/2008","4.9106","4.9094","4.9300","4.8976","","0.17%"
"08/05/2008","4.9025","4.9070","4.9159","4.8926","","0.12%"
"08/04/2008","4.8965","4.9039","4.9162","4.8924","","-0.04%"
"08/01/2008","4.8987","4.9159","4.9192","4.8909","","-0.16%"
"07/31/2008","4.9067","4.9094","4.9226","4.8960","","0.01%"
"07/30/2008","4.9060","4.9094","4.9207","4.8948","","0.02%"
"07/29/2008","4.9051","4.8984","4.9246","4.8921","","0.22%"
"07/28/2008","4.8944","4.9104","4.9155","4.8938","","-0.21%"
"07/25/2008","4.9047","4.9060","4.9161","4.8969","","0.11%"
"07/24/2008","4.8991","4.8998","4.9135","4.8771","","0.19%"
"07/23/2008","4.8899","4.8998","4.9075","4.8766","","-0.08%"
"07/22/2008","4.8940","4.8881","4.9269","4.8804","","0.11%"
"07/21/2008","4.8887","4.8955","4.9089","4.8648","","-0.03%"
"07/18/2008","4.8901","4.9073","4.9310","4.8866","","-0.26%"
"07/17/2008","4.9027","4.9251","4.9280","4.8986","","-0.29%"
"07/16/2008","4.9168","4.9082","4.9386","4.8955","","0.23%"
"07/15/2008","4.9053","4.9290","4.9419","4.8969","","-0.26%"
"07/14/2008","4.9183","4.9283","4.9425","4.9152","","-0.14%"
"07/11/2008","4.9253","4.9319","4.9500","4.9237","","0.05%"
"07/10/2008","4.9226","4.9101","4.9432","4.9010","","0.44%"
"07/09/2008","4.9009","4.9215","4.9381","4.8900","","-0.25%"
"07/08/2008","4.9131","4.9075","4.9296","4.8916","","0.27%"
"07/07/2008","4.9001","4.8885","4.9233","4.8501","","0.30%"
"07/04/2008","4.8854","4.8754","4.9002","4.8709","","0.26%"
"07/03/2008","4.8726","4.8807","4.8857","4.8605","","0.01%"
"07/02/2008","4.8722","4.8800","4.8958","4.8581","","-0.03%"
"07/01/2008","4.8735","4.8859","4.8943","4.8726","","-0.07%"
"06/30/2008","4.8771","4.8895","4.9120","4.8567","","-0.16%"
"06/27/2008","4.8850","4.8991","4.9108","4.8881","","-0.17%"
"06/26/2008","4.8933","4.8988","4.9293","4.8854","","0.06%"
"06/25/2008","4.8905","4.8835","4.9067","4.8778","","0.26%"
"06/24/2008","4.8776","4.8759","4.9017","4.8655","","0.21%"
"06/23/2008","4.8676","4.8548","4.8854","4.8443","","0.42%"
"06/20/2008","4.8473","4.8667","4.8915","4.8445","","-0.25%"
"06/19/2008","4.8594","4.8482","4.8758","4.8372","","0.36%"
"06/18/2008","4.8418","4.8105","4.8530","4.7966","","0.77%"
"06/17/2008","4.8048","4.8293","4.8487","4.8088","","-0.40%"
"06/16/2008","4.8243","4.8119","4.8421","4.8047","","0.34%"
"06/13/2008","4.8079","4.7952","4.8258","4.7952","","0.32%"
"06/12/2008","4.7927","4.7833","4.8250","4.7819","","0.24%"
"06/11/2008","4.7810","4.7765","4.8026","4.7680","","0.10%"
"06/10/2008","4.7761","4.8028","4.8254","4.7619","","-0.72%"
"06/09/2008","4.8107","4.7957","4.8528","4.7740","","0.57%"
"06/06/2008","4.7832","4.7481","4.8022","4.7423","","0.88%"
"06/05/2008","4.7417","4.7181","4.7674","4.7161","","0.57%"
"06/04/2008","4.7150","4.7119","4.7386","4.7041","","0.14%"
"06/03/2008","4.7085","4.6997","4.7412","4.6970","","0.23%"
"06/02/2008","4.6975","4.6757","4.7181","4.6650","","0.38%"
"05/30/2008","4.6798","4.6845","4.6975","4.6600","","-0.02%"
"05/29/2008","4.6807","4.6559","4.7088","4.6555","","0.57%"
"05/28/2008","4.6540","4.6356","4.6850","4.6264","","0.47%"
"05/27/2008","4.6324","4.6382","4.6794","4.6168","","-0.03%"
"05/26/2008","4.6339","4.6277","4.6542","4.6211","","0.32%"
"05/23/2008","4.6193","4.6024","4.6456","4.6002","","0.42%"
"05/22/2008","4.6002","4.5802","4.6231","4.5748","","0.50%"
"05/21/2008","4.5774","4.5952","4.6139","4.5723","","-0.25%"
"05/20/2008","4.5888","4.6313","4.6481","4.5865","","-0.79%"
"05/19/2008","4.6254","4.6238","4.6546","4.6026","","0.18%"
"05/16/2008","4.6171","4.6380","4.6543","4.6160","","-0.40%"
"05/15/2008","4.6357","4.6371","4.6602","4.6260","","-0.01%"
"05/14/2008","4.6361","4.6247","4.6654","4.6128","","0.30%"
"05/13/2008","4.6224","4.6066","4.6411","4.5912","","0.43%"
"05/12/2008","4.6025","4.5834","4.6364","4.5794","","0.49%"
"05/09/2008","4.5801","4.5612","4.5942","4.5438","","0.51%"
"05/08/2008","4.5570","4.5403","4.5899","4.5298","","0.42%"
"05/07/2008","4.5379","4.5343","4.5557","4.5273","","0.11%"
"05/06/2008","4.5330","4.5364","4.5484","4.5255","","0.01%"
"05/05/2008","4.5326","4.5428","4.5573","4.5263","","-0.14%"
"05/02/2008","4.5389","4.5269","4.5624","4.5255","","0.33%"
"05/01/2008","4.5239","4.5327","4.5358","4.5263","","-0.13%"
"04/30/2008","4.5296","4.5401","4.5566","4.5179","","-0.21%"
"04/29/2008","4.5390","4.5273","4.5597","4.5073","","0.23%"
"04/28/2008","4.5284","4.5239","4.5476","4.4912","","0.12%"
"04/25/2008","4.5229","4.5269","4.5446","4.4984","","0.03%"
"04/24/2008","4.5217","4.5128","4.5442","4.5053","","0.34%"
"04/23/2008","4.5062","4.4992","4.5167","4.4839","","0.19%"
"04/22/2008","4.4978","4.5011","4.5153","4.4920","","-0.04%"
"04/21/2008","4.4996","4.4905","4.5274","4.4905","","0.11%"
"04/18/2008","4.4946","4.5047","4.5083","4.4920","","-0.06%"
"04/17/2008","4.4973","4.5051","4.5315","4.4962","","-0.11%"
"04/16/2008","4.5022","4.5202","4.5282","4.5053","","-0.33%"
"04/15/2008","4.5171","4.5165","4.5225","4.5149","","0.10%"
"04/14/2008","4.5126","4.5132","4.5228","4.5132","","0.10%"
"04/11/2008","4.5079","4.5151","4.5285","4.5104","","-0.04%"
"04/10/2008","4.5095","4.5331","4.5507","4.5086","","-0.58%"
"04/09/2008","4.5358","4.5329","4.5502","4.5329","","0.13%"
"04/08/2008","4.5299","4.5280","4.5599","4.5237","","0.13%"
"04/07/2008","4.5241","4.5194","4.5329","4.5194","","0.23%"
"04/04/2008","4.5138","4.5147","4.5313","4.5047","","0.10%"
"04/03/2008","4.5095","4.4928","4.5170","4.4928","","0.48%"
"04/02/2008","4.4878","4.4940","4.5132","4.4916","","-0.02%"
"04/01/2008","4.4887","4.4879","4.5099","4.4831","","-0.03%"
"03/31/2008","4.4900","4.4883","4.5068","4.4869","","0.14%"
"03/28/2008","4.4837","4.4807","4.5218","4.4795","","0.13%"
"03/27/2008","4.4781","4.4711","4.4907","4.4641","","0.36%"
"03/26/2008","4.4619","4.4553","4.4619","4.4553","","-0.24%"
"03/25/2008","4.4726","4.4659","4.5093","4.4649","","0.21%"
"03/24/2008","4.4632","4.4370","4.4808","4.4346","","0.62%"
"03/21/2008","4.4358","4.4433","4.4457","4.4311","","-0.10%"
"03/20/2008","4.4403","4.4152","4.4505","4.4146","","0.66%"
"03/19/2008","4.4112","4.4107","4.4451","4.3883","","0.07%"
"03/18/2008","4.4082","4.4352","4.4416","4.4024","","-0.58%"
"03/17/2008","4.4337","4.4287","4.4457","4.4216","","0.18%"
"03/14/2008","4.4257","4.4387","4.4468","4.4273","","-0.16%"
"03/13/2008","4.4327","4.4472","4.4540","4.4309","","-0.27%"
"03/12/2008","4.4449","4.4427","4.4590","4.4389","","0.07%"
"03/11/2008","4.4418","4.4387","4.4523","4.4387","","0.16%"
"03/10/2008","4.4346","4.4368","4.4451","4.4326","","0.04%"
"03/07/2008","4.4330","4.4450","4.4488","4.4332","","-0.22%"
"03/06/2008","4.4427","4.4433","4.4515","4.4381","","0.07%"
"03/05/2008","4.4396","4.4484","4.4611","4.4395","","-0.24%"
"03/04/2008","4.4501","4.4500","4.4663","4.4460","","-0.03%"
"03/03/2008","4.4516","4.4366","4.4639","4.4287","","0.59%"
"02/29/2008","4.4257","4.5000","4.5129","4.4224","","-1.65%"
"02/28/2008","4.4999","4.4986","4.5076","4.4831","","0.11%"
"02/27/2008","4.4949","4.5084","4.5218","4.4964","","-0.29%"
"02/26/2008","4.5081","4.5171","4.5266","4.5045","","-0.12%"
"02/25/2008","4.5133","4.5255","4.5330","4.5147","","-0.20%"
"02/22/2008","4.5225","4.5481","4.5507","4.5185","","-0.52%"
"02/21/2008","4.5463","4.5473","4.5525","4.5403","","0.04%"
"02/20/2008","4.5444","4.5411","4.5583","4.5368","","0.01%"
"02/19/2008","4.5441","4.5430","4.5547","4.5430","","0.11%"
"02/18/2008","4.5392","4.5319","4.5794","4.5304","","0.23%"
"02/15/2008","4.5286","4.5589","4.5722","4.5286","","-0.56%"
"02/14/2008","4.5542","4.5718","4.5812","4.5568","","-0.29%"
"02/13/2008","4.5675","4.5781","4.5874","4.5627","","-0.21%"
"02/12/2008","4.5772","4.5796","4.5904","4.5698","","0.00%"
"02/11/2008","4.5773","4.5840","4.6225","4.5783","","-0.08%"
"02/08/2008","4.5809","4.5813","4.5884","4.5777","","0.06%"
"02/07/2008","4.5782","4.5798","4.5843","4.5777","","0.03%"
"02/06/2008","4.5767","4.5842","4.5873","4.5729","","-0.08%"
"02/05/2008","4.5803","4.5804","4.5882","4.5773","","0.06%"
"02/04/2008","4.5774","4.5891","4.5921","4.5777","","-0.14%"
"02/01/2008","4.5838","4.6005","4.6087","4.5853","","-0.28%"
"01/31/2008","4.5968","4.5971","4.6068","4.5926","","0.03%"
"01/30/2008","4.5954","4.5941","4.6051","4.5912","","0.05%"
"01/29/2008","4.5929","4.5962","4.6287","4.5920","","0.00%"
"01/28/2008","4.5930","4.5882","4.6006","4.5861","","0.21%"
"01/25/2008","4.5835","4.5844","4.5991","4.5781","","0.06%"
"01/24/2008","4.5808","4.5872","4.5919","4.5781","","-0.05%"
"01/23/2008","4.5830","4.5867","4.5945","4.5790","","-0.14%"
"01/22/2008","4.5896","4.5752","4.5995","4.5752","","0.30%"
"01/21/2008","4.5761","4.5637","4.5871","4.5614","","0.32%"
"01/18/2008","4.5614","4.5792","4.5815","4.5587","","-0.28%"
"01/17/2008","4.5740","4.5859","4.5895","4.5704","","-0.16%"
"01/16/2008","4.5815","4.5777","4.5950","4.5762","","0.14%"
"01/15/2008","4.5753","4.5737","4.5822","4.5718","","0.06%"
"01/14/2008","4.5727","4.5695","4.5800","4.5652","","0.16%"
"01/11/2008","4.5652","4.5658","4.5739","4.5616","","0.12%"
"01/10/2008","4.5596","4.5714","4.5797","4.5608","","-0.20%"
"01/09/2008","4.5687","4.5846","4.5886","4.5643","","-0.28%"
"01/08/2008","4.5817","4.5903","4.5939","4.5737","","-0.13%"
"01/07/2008","4.5877","4.6009","4.6042","4.5880","","-0.24%"
"01/04/2008","4.5989","4.6036","4.6070","4.5971","","-0.04%"
"01/03/2008","4.6007","4.6068","4.6155","4.5935","","-0.08%"
"01/02/2008","4.6046","4.6100","4.6156","4.6005","","-0.16%"
"01/01/2008","4.6118","4.6142","4.6166","4.6142","","12.10%"
"12/31/2007","4.1141","4.0933","4.1141","4.0933","","-10.79%"
"12/28/2007","4.6118","4.6241","4.6361","4.6115","","-0.15%"
"12/27/2007","4.6187","4.6009","4.6401","4.6009","","0.50%"
"12/26/2007","4.5958","4.6015","4.6121","4.5966","","-0.02%"
"12/25/2007","4.5968","4.5909","4.6061","4.5882","","0.21%"
"12/24/2007","4.5871","4.5800","4.5943","4.5777","","0.24%"
"12/21/2007","4.5763","4.5702","4.5981","4.5702","","0.16%"
"12/20/2007","4.5689","4.5662","4.5752","4.5629","","0.11%"
"12/19/2007","4.5641","4.5610","4.5729","4.5581","","0.15%"
"12/18/2007","4.5572","4.5606","4.5701","4.5583","","-0.04%"
"12/17/2007","4.5591","4.5618","4.6323","4.5550","","0.03%"
"12/14/2007","4.5577","4.5635","4.5739","4.5593","","-0.08%"
"12/13/2007","4.5612","4.5585","4.5718","4.5585","","0.07%"
"12/12/2007","4.5580","4.5575","4.5672","4.5521","","0.08%"
"12/11/2007","4.5545","4.5652","4.5903","4.5504","","-0.18%"
"12/10/2007","4.5626","4.5623","4.5713","4.5623","","0.09%"
"12/07/2007","4.5583","4.5639","4.5760","4.5541","","-0.01%"
"12/06/2007","4.5586","4.5842","4.5879","4.5595","","-0.42%"
"12/05/2007","4.5778","4.5779","4.5875","4.5750","","0.07%"
"12/04/2007","4.5746","4.5744","4.5842","4.5712","","0.08%"
"12/03/2007","4.5708","4.5779","4.5813","4.5685","","-0.10%"
"11/30/2007","4.5752","4.5872","4.5941","4.5762","","-0.27%"
"11/29/2007","4.5875","4.5777","4.5961","4.5775","","0.23%"
"11/28/2007","4.5768","4.5840","4.5881","4.5733","","-0.12%"
"11/27/2007","4.5823","4.5779","4.5897","4.5764","","0.16%"
"11/26/2007","4.5748","4.6132","4.6147","4.5731","","0.04%"
"11/23/2007","4.5728","4.5645","4.5795","4.5637","","0.20%"
"11/22/2007","4.5636","4.5664","4.5734","4.5604","","0.02%"
"11/21/2007","4.5628","4.5656","4.5732","4.5606","","0.12%"
"11/20/2007","4.5575","4.5633","4.5769","4.5593","","-0.06%"
"11/19/2007","4.5604","4.5645","4.5722","4.5539","","-0.03%"
"11/16/2007","4.5619","4.5625","4.5716","4.5598","","0.01%"
"11/15/2007","4.5615","4.5616","4.5660","4.5541","","0.03%"
"11/14/2007","4.5602","4.5531","4.5655","4.5455","","0.22%"
"11/13/2007","4.5503","4.5700","4.5842","4.5500","","-0.38%"
"11/12/2007","4.5675","4.5762","4.5842","4.5637","","-0.10%"
"11/09/2007","4.5720","4.5764","4.6053","4.5750","","-0.08%"
"11/08/2007","4.5756","4.5645","4.5827","4.5620","","0.27%"
"11/07/2007","4.5631","4.5641","4.5882","4.5579","","0.02%"
"11/06/2007","4.5620","4.5683","4.6167","4.5620","","-0.05%"
"11/05/2007","4.5641","4.5620","4.5725","4.5579","","7.16%"
"11/02/2007","4.2590","4.2735","4.5849","4.2608","","0.23%"
"11/01/2007","4.2491","4.2553","4.5849","4.2409","","0.24%"
"10/31/2007","4.2391","4.5537","4.6127","4.2409","","-0.17%"
"10/30/2007","4.2463","4.5579","4.5843","4.2265","","0.53%"
"10/29/2007","4.2238","4.2481","4.5751","4.2265","","-0.40%"
"10/26/2007","4.2409","4.2212","4.5755","4.2176","","0.57%"
"10/25/2007","4.2168","4.2391","4.5984","4.2052","","-0.02%"
"10/24/2007","4.2176","4.5558","4.6033","4.1736","","0.36%"
"10/23/2007","4.2026","4.2017","4.2417","4.1982","","0.15%"
"10/22/2007","4.1964","4.2017","4.6869","4.1841","","-0.02%"
"10/19/2007","4.1973","4.2141","4.5658","4.1859","","-0.23%"
"10/18/2007","4.2070","4.1982","4.5691","4.1841","","-0.06%"
"10/17/2007","4.2096","4.1946","4.5615","4.1806","","0.65%"
"10/16/2007","4.1823","4.1841","4.5570","4.1771","","0.12%"
"10/15/2007","4.1771","4.1946","4.6174","4.1771","","-0.42%"
"10/12/2007","4.1946","4.1911","4.5671","4.1859","","0.04%"
"10/11/2007","4.1929","4.2070","4.5711","4.1841","","-0.02%"
"10/10/2007","4.1938","4.1982","4.5773","4.1841","","0.08%"
"10/09/2007","4.1903","4.1982","4.5772","4.1806","","-0.07%"
"10/08/2007","4.1932","4.2176","4.5979","4.1894","","-0.08%"
"10/05/2007","4.1965","4.2355","4.6978","4.1982","","-0.63%"
"10/04/2007","4.2230","4.2373","4.5997","4.2088","","0.10%"
"10/03/2007","4.2186","4.2445","4.5808","4.2212","","-0.13%"
"10/02/2007","4.2239","4.5662","4.5820","4.2355","","-0.44%"
"10/01/2007","4.2427","4.2373","4.5902","4.2301","","-0.17%"
"09/28/2007","4.2500","4.2194","4.6101","4.2141","","0.43%"
"09/27/2007","4.2319","4.2463","4.5869","4.2052","","0.02%"
"09/26/2007","4.2310","4.2463","4.5776","4.2034","","-0.83%"
"09/25/2007","4.2662","4.2626","4.5934","4.2391","","-0.11%"
"09/24/2007","4.2708","4.2571","4.5836","4.2337","","0.77%"
"09/21/2007","4.2382","4.2319","4.5838","4.1442","","-0.17%"
"09/20/2007","4.2454","4.2735","4.5902","4.2176","","-0.26%"
"09/19/2007","4.2563","4.2481","4.5855","4.2194","","0.19%"
"09/18/2007","4.2481","4.2772","4.5933","4.2391","","-0.45%"
"09/17/2007","4.2671","4.2699","4.5987","4.2391","","0.23%"
"09/14/2007","4.2572","4.2863","4.6017","4.2319","","-0.38%"
"09/13/2007","4.2736","4.2955","4.5998","4.2772","","-0.02%"
"09/12/2007","4.2745","4.3066","4.6166","4.2790","","-0.45%"
"09/11/2007","4.2938","4.3215","4.5782","4.2992","","-0.15%"
"09/10/2007","4.3002","4.3309","4.6834","4.3085","","-0.28%"
"09/07/2007","4.3123","4.3178","4.5821","4.3011","","0.02%"
"09/06/2007","4.3114","4.3215","4.6738","4.2265","","-0.15%"
"09/05/2007","4.3179","4.3384","4.5993","4.3011","","-0.15%"
"09/04/2007","4.3245","4.5662","4.5954","4.0193","","1.08%"
"09/03/2007","4.2784","4.2955","4.6061","4.2937","","-0.79%"
"08/31/2007","4.3125","4.3197","4.6064","4.2535","","-0.34%"
"08/30/2007","4.3274","4.3459","4.5916","4.3197","","-0.02%"
"08/29/2007","4.3283","4.3253","4.5888","4.3253","","-0.15%"
"08/28/2007","4.3349","4.3898","4.6105","4.3122","","-1.21%"
"08/27/2007","4.3880","4.3975","4.5768","4.3328","","-0.87%"
"08/24/2007","4.4264","4.2937","4.6076","4.2808","","3.89%"
"08/23/2007","4.2608","4.2827","4.7129","4.2753","","0.13%"
"08/22/2007","4.2554","4.3346","4.5819","4.1563","","-1.72%"
"08/21/2007","4.3300","4.3440","4.5814","4.3141","","0.63%"
"08/20/2007","4.3031","4.3975","4.5845","4.3234","","-1.55%"
"08/17/2007","4.3708","4.3271","4.6932","4.3271","","0.46%"
"08/16/2007","4.3508","4.3048","4.6555","4.3048","","1.77%"
"08/15/2007","4.2753","4.2052","4.5143","4.1929","","2.09%"
"08/14/2007","4.1876","4.4964","4.5170","4.1408","","0.96%"
"08/13/2007","4.1477","4.1528","4.5163","4.1442","","0.37%"
"08/10/2007","4.1323","4.1442","4.5270","4.1135","","0.83%"
"08/09/2007","4.0984","4.0883","4.6520","4.0258","","0.59%"
"08/08/2007","4.0742","4.0486","4.5065","4.0193","","2.49%"
"08/07/2007","3.9754","4.4803","4.4997","3.9667","","0.69%"
"08/06/2007","3.9480","4.4803","4.5086","3.9417","","0.55%"
"08/03/2007","3.9263","3.9526","4.4941","3.9401","","-0.33%"
"08/02/2007","3.9394","3.9635","4.4875","3.9494","","-0.10%"
"08/01/2007","3.9433","3.9888","4.5186","3.9479","","-0.30%"
"07/31/2007","3.9552","3.9386","4.5159","3.9246","","0.26%"
"07/30/2007","3.9448","3.9355","3.9903","3.9324","","-0.44%"
"07/27/2007","3.9622","3.9124","4.5010","3.9124","","1.09%"
"07/26/2007","3.9193","3.9588","4.4752","3.9124","","-1.11%"
"07/25/2007","3.9632","3.9698","4.6009","3.9558","","-0.39%"
"07/24/2007","3.9787","4.4603","4.6033","3.9216","","0.78%"
"07/23/2007","3.9480","4.4504","4.4877","3.8820","","-0.54%"
"07/20/2007","3.9693","3.9730","4.4922","3.9355","","-0.58%"
"07/19/2007","3.9924","4.4287","4.5002","3.9651","","0.68%"
"07/18/2007","3.9653","4.0000","4.5066","3.9793","","-1.21%"
"07/17/2007","4.0137","3.9510","4.6032","3.9510","","2.34%"
"07/16/2007","3.9219","4.0486","4.4400","3.9526","","-2.80%"
"07/13/2007","4.0348","4.4072","4.4367","4.0209","","-1.13%"
"07/12/2007","4.0809","4.4092","4.4619","4.0519","","1.15%"
"07/11/2007","4.0347","4.1356","4.4547","4.0469","","-2.43%"
"07/10/2007","4.1350","4.4543","4.4988","4.1408","","-0.59%"
"07/09/2007","4.1597","4.4823","4.4912","4.1374","","0.56%"
"07/06/2007","4.1365","4.4823","4.5191","4.0967","","1.06%"
"07/05/2007","4.0933","4.5025","4.5173","4.0032","","-1.45%"
"07/04/2007","4.1537","4.1929","4.5391","4.1580","","-0.58%"
"07/03/2007","4.1780","4.5372","4.5689","4.1859","","-0.02%"
"07/02/2007","4.1789","4.5372","4.5615","4.1736","","0.36%"
"06/29/2007","4.1641","4.5413","4.5788","4.1563","","-0.44%"
"06/28/2007","4.1824","4.5372","4.5605","4.1632","","0.35%"
"06/27/2007","4.1678","4.5372","4.5856","4.1356","","-1.12%"
"06/26/2007","4.2150","4.5372","4.5724","4.2159","","-0.25%"
"06/25/2007","4.2257","4.5393","4.5589","4.2337","","-0.17%"
"06/22/2007","4.2329","4.5455","4.5838","4.2391","","-0.06%"
"06/21/2007","4.2355","4.2680","4.5869","4.2427","","-0.34%"
"06/20/2007","4.2500","4.2680","4.5888","4.2373","","0.40%"
"06/19/2007","4.2331","4.5372","4.5994","4.2355","","-0.46%"
"06/18/2007","4.2526","4.5455","4.5538","4.2571","","0.00%"
"06/15/2007","4.2527","4.2827","4.5960","4.2319","","-0.06%"
"06/14/2007","4.2553","4.2827","4.5777","4.2626","","-0.02%"
"06/13/2007","4.2563","4.5290","4.5819","4.2608","","0.26%"
"06/12/2007","4.2454","4.2319","4.5714","4.2319","","0.40%"
"06/11/2007","4.2283","4.5249","4.5362","4.2355","","-0.87%"
"06/08/2007","4.2654","4.5249","4.9404","4.2301","","-0.39%"
"06/07/2007","4.2819","4.5310","4.5824","4.2680","","-0.71%"
"06/06/2007","4.3125","4.5167","4.5752","4.2918","","0.33%"
"06/05/2007","4.2984","4.3085","4.5572","4.3048","","0.04%"
"06/04/2007","4.2965","4.3290","4.5369","4.3048","","-0.45%"
"06/01/2007","4.3159","4.5331","4.5626","4.1374","","0.32%"
"05/31/2007","4.3020","4.3159","4.3560","4.2808","","0.06%"
"05/30/2007","4.2993","4.2974","4.5766","4.1425","","0.11%"
"05/29/2007","4.2946","4.5290","4.5604","4.2900","","-5.13%"
"05/28/2007","4.5269","4.5228","4.5330","4.3011","","6.27%"
"05/25/2007","4.2599","4.5228","4.5611","4.2735","","-0.55%"
"05/24/2007","4.2836","4.5249","4.5613","4.2900","","-0.36%"
"05/23/2007","4.2992","4.5249","4.5584","4.2662","","0.88%"
"05/22/2007","4.2617","4.3048","4.5583","4.2662","","-0.81%"
"05/21/2007","4.2965","4.5126","4.5371","4.3066","","0.75%"
"05/18/2007","4.2645","4.5167","4.5600","4.2717","","-1.53%"
"05/17/2007","4.3309","4.5045","4.5485","4.3159","","-0.69%"
"05/16/2007","4.3612","4.4964","4.5568","4.2974","","1.09%"
"05/15/2007","4.3140","4.4863","4.5841","4.3178","","-0.95%"
"05/14/2007","4.3554","4.3048","4.5198","4.3048","","1.71%"
"05/11/2007","4.2820","4.4964","4.5627","4.2499","","0.73%"
"05/10/2007","4.2508","4.5025","4.5364","4.2481","","0.23%"
"05/09/2007","4.2409","4.5086","4.5451","4.2427","","-0.25%"
"05/08/2007","4.2517","4.2517","4.5499","4.2337","","0.34%"
"05/07/2007","4.2374","4.2445","4.5334","4.2319","","0.02%"
"05/04/2007","4.2364","4.5208","4.5527","4.2427","","-0.49%"
"05/03/2007","4.2571","4.5147","4.5502","4.0486","","0.40%"
"05/02/2007","4.2400","4.5147","4.5343","4.2427","","-0.79%"
"05/01/2007","4.2736","4.2827","4.3286","4.2662","","0.23%"
"04/30/2007","4.2636","4.2735","4.5756","4.2553","","0.38%"
"04/27/2007","4.2473","4.5086","4.5716","4.2212","","1.28%"
"04/26/2007","4.1938","4.5106","4.5525","4.1929","","-0.47%"
"04/25/2007","4.2134","4.5106","4.5665","4.1894","","0.00%"
"04/24/2007","4.2132","4.5126","4.5526","4.2123","","-0.04%"
"04/23/2007","4.2150","4.5126","4.5321","4.1964","","0.08%"
"04/20/2007","4.2115","4.2248","4.5505","4.1999","","-0.17%"
"04/19/2007","4.2186","4.2176","4.5465","3.9841","","0.69%"
"04/18/2007","4.1896","4.2571","4.5615","4.1982","","-1.09%"
"04/17/2007","4.2356","4.2248","4.5590","4.0750","","0.40%"
"04/16/2007","4.2186","4.5310","4.5465","4.2123","","-0.04%"
"04/13/2007","4.2204","4.5310","4.5776","4.2159","","0.34%"
"04/12/2007","4.2063","4.5310","4.5856","4.1999","","0.44%"
"04/11/2007","4.1878","4.2230","4.5863","4.1152","","-0.51%"
"04/10/2007","4.2092","4.2427","4.5957","4.1271","","0.00%"
