"วันเดือนปี","ล่าสุด","ราคาเปิด","สูงสุด","ต่ำสุด","ปริมาณ","% เปลี่ยน"
"10/15/2024","4.6801","4.6956","4.7029","4.6700","","-0.23%"
"10/14/2024","4.6910","4.6945","4.7101","4.6762","","0.03%"
"10/11/2024","4.6894","4.7241","4.7311","4.6853","","-0.62%"
"10/10/2024","4.7186","4.7346","4.7570","4.7198","","-0.19%"
"10/09/2024","4.7276","4.7563","4.7585","4.7122","","-0.45%"
"10/08/2024","4.7489","4.7703","4.7760","4.7335","","-0.40%"
"10/07/2024","4.7682","4.7488","4.7766","4.7417","","0.66%"
"10/04/2024","4.7369","4.7204","4.7674","4.6820","","0.45%"
"10/03/2024","4.7155","4.6819","4.7375","4.6812","","0.85%"
"10/02/2024","4.6756","4.6363","4.6947","4.6249","","0.92%"
"10/01/2024","4.6329","4.6171","4.6520","4.6093","","0.40%"
"09/30/2024","4.6144","4.6199","4.6278","4.5825","","0.10%"
"09/27/2024","4.6098","4.6199","4.6334","4.6012","","-0.18%"
"09/26/2024","4.6181","4.6613","4.6657","4.6120","","-0.86%"
"09/25/2024","4.6580","4.6403","4.6656","4.6297","","0.41%"
"09/24/2024","4.6389","4.6727","4.6846","4.6368","","-0.65%"
"09/23/2024","4.6694","4.6701","4.6812","4.6601","","0.18%"
"09/20/2024","4.6611","4.6888","4.6989","4.6638","","-0.56%"
"09/19/2024","4.6872","4.7050","4.7326","4.6803","","-0.22%"
"09/18/2024","4.6975","4.7028","4.7176","4.6676","","-0.07%"
"09/17/2024","4.7009","4.6873","4.7084","4.6767","","0.54%"
"09/16/2024","4.6755","4.6880","4.6971","4.6718","","-0.09%"
"09/13/2024","4.6797","4.6996","4.7063","4.6764","","-0.30%"
"09/12/2024","4.6937","4.7390","4.7503","4.6933","","-0.89%"
"09/11/2024","4.7360","4.7312","4.7580","4.7120","","0.19%"
"09/10/2024","4.7269","4.7633","4.7717","4.7235","","-0.74%"
"09/09/2024","4.7623","4.7470","4.7765","4.7435","","0.16%"
"09/06/2024","4.7546","4.7391","4.7660","4.7089","","0.36%"
"09/05/2024","4.7377","4.7832","4.7937","4.7277","","-0.88%"
"09/04/2024","4.7800","4.8144","4.8222","4.7783","","-0.64%"
"09/03/2024","4.8106","4.8064","4.8215","4.7973","","0.15%"
"09/02/2024","4.8033","4.8013","4.8200","4.7953","","0.42%"
"08/30/2024","4.7832","4.7826","4.8127","4.7688","","0.12%"
"08/29/2024","4.7774","4.7821","4.7980","4.7671","","0.08%"
"08/28/2024","4.7736","4.7601","4.7870","4.7538","","0.33%"
"08/27/2024","4.7578","4.7747","4.7902","4.7531","","-0.27%"
"08/26/2024","4.7707","4.7691","4.7807","4.7516","","0.43%"
"08/23/2024","4.7505","4.8350","4.8385","4.7551","","-1.47%"
"08/22/2024","4.8212","4.7991","4.8467","4.7893","","0.67%"
"08/21/2024","4.7891","4.7941","4.8144","4.7716","","-0.02%"
"08/20/2024","4.7901","4.8243","4.8250","4.7762","","-0.51%"
"08/19/2024","4.8147","4.8354","4.8426","4.8099","","-0.26%"
"08/16/2024","4.8273","4.8949","4.9033","4.8277","","-1.22%"
"08/15/2024","4.8871","4.9169","4.9302","4.8745","","-0.46%"
"08/14/2024","4.9095","4.8941","4.9211","4.8717","","0.58%"
"08/13/2024","4.8812","4.8976","4.9075","4.8854","","-0.33%"
"08/12/2024","4.8972","4.9174","4.9209","4.8948","","-0.27%"
"08/09/2024","4.9103","4.9107","4.9279","4.8967","","0.01%"
"08/08/2024","4.9097","4.9569","4.9639","4.9051","","-0.84%"
"08/07/2024","4.9514","4.9623","4.9730","4.9469","","-0.03%"
"08/06/2024","4.9528","4.9745","4.9830","4.9456","","-0.29%"
"08/05/2024","4.9673","4.9258","4.9809","4.9111","","0.82%"
"08/02/2024","4.9270","4.9107","4.9390","4.8902","","0.35%"
"08/01/2024","4.9099","4.9247","4.9282","4.8969","","-0.22%"
"07/31/2024","4.9209","4.9516","4.9672","4.9170","","-0.52%"
"07/30/2024","4.9468","4.9572","4.9674","4.9419","","-0.18%"
"07/29/2024","4.9556","4.9579","4.9648","4.9360","","0.16%"
"07/26/2024","4.9477","5.0100","5.0170","4.9496","","-1.21%"
"07/25/2024","5.0082","4.9650","5.0196","4.9602","","0.90%"
"07/24/2024","4.9634","4.9692","4.9766","4.9386","","-0.09%"
"07/23/2024","4.9678","4.9948","4.9960","4.9644","","-0.29%"
"07/22/2024","4.9823","4.9988","5.0037","4.9836","","-0.25%"
"07/19/2024","4.9946","4.9763","5.0058","4.9707","","0.40%"
"07/18/2024","4.9746","4.9495","4.9784","4.9378","","0.60%"
"07/17/2024","4.9449","4.9556","4.9577","4.9307","","-0.05%"
"07/16/2024","4.9473","4.9781","4.9910","4.9501","","-0.58%"
"07/15/2024","4.9762","4.9818","4.9998","4.9686","","0.03%"
"07/12/2024","4.9746","4.9752","4.9984","4.9657","","-0.04%"
"07/11/2024","4.9764","4.9959","5.0000","4.9681","","-0.33%"
"07/10/2024","4.9930","5.0065","5.0134","4.9841","","-0.30%"
"07/09/2024","5.0078","5.0106","5.0188","4.9985","","0.03%"
"07/08/2024","5.0062","5.0204","5.0226","5.0016","","-0.14%"
"07/05/2024","5.0133","5.0398","5.0431","5.0114","","-0.45%"
"07/04/2024","5.0360","5.0438","5.0493","5.0287","","-0.12%"
"07/03/2024","5.0422","5.0630","5.0720","5.0297","","-0.37%"
"07/02/2024","5.0609","5.0575","5.0706","5.0507","","0.18%"
"07/01/2024","5.0520","5.0542","5.0617","5.0457","","-0.12%"
"06/28/2024","5.0583","5.0655","5.0829","5.0469","","-0.14%"
"06/27/2024","5.0654","5.0869","5.0918","5.0573","","-0.36%"
"06/26/2024","5.0835","5.0572","5.0883","5.0510","","0.60%"
"06/25/2024","5.0530","5.0488","5.0599","5.0335","","0.15%"
"06/24/2024","5.0456","5.0586","5.0710","5.0399","","-0.20%"
"06/21/2024","5.0558","5.0589","5.0644","5.0434","","-0.06%"
"06/20/2024","5.0589","5.0545","5.0672","5.0476","","0.14%"
"06/19/2024","5.0517","5.0542","5.0634","5.0489","","-0.01%"
"06/18/2024","5.0520","5.0729","5.0786","5.0514","","-0.44%"
"06/17/2024","5.0743","5.0498","5.0793","5.0498","","0.46%"
"06/14/2024","5.0511","5.0617","5.0741","5.0457","","-0.15%"
"06/13/2024","5.0587","5.0582","5.0714","5.0430","","0.01%"
"06/12/2024","5.0583","5.0631","5.0720","5.0227","","-0.04%"
"06/11/2024","5.0603","5.0685","5.0774","5.0542","","-0.17%"
"06/10/2024","5.0690","5.0774","5.0995","5.0637","","-0.14%"
"06/07/2024","5.0759","5.0296","5.0851","5.0138","","0.98%"
"06/06/2024","5.0266","5.0498","5.0512","5.0241","","-0.38%"
"06/05/2024","5.0457","5.0582","5.0683","5.0392","","-0.19%"
"06/04/2024","5.0551","5.0578","5.0641","5.0402","","0.00%"
"06/03/2024","5.0549","5.0816","5.0937","5.0536","","-0.44%"
"05/31/2024","5.0773","5.0771","5.0907","5.0635","","0.07%"
"05/30/2024","5.0737","5.0792","5.0998","5.0644","","0.03%"
"05/29/2024","5.0721","5.0504","5.0827","5.0455","","0.49%"
"05/28/2024","5.0475","5.0507","5.0587","5.0380","","-0.03%"
"05/27/2024","5.0490","5.0601","5.0656","5.0406","","-0.10%"
"05/24/2024","5.0542","5.0581","5.0736","5.0522","","-0.02%"
"05/23/2024","5.0551","5.0295","5.0623","5.0282","","0.46%"
"05/22/2024","5.0320","5.0305","5.0420","5.0143","","0.09%"
"05/21/2024","5.0275","4.9924","5.0318","4.9847","","0.77%"
"05/20/2024","4.9891","5.0026","5.0033","4.9555","","-0.04%"
"05/17/2024","4.9909","5.0159","5.0290","4.9908","","-0.48%"
"05/16/2024","5.0152","5.0336","5.0356","4.9934","","-0.22%"
"05/15/2024","5.0263","5.0610","5.0657","5.0294","","-0.54%"
"05/14/2024","5.0537","5.0879","5.0921","5.0514","","-0.53%"
"05/13/2024","5.0808","5.0880","5.0949","5.0785","","0.00%"
"05/10/2024","5.0806","5.0883","5.0956","5.0737","","-0.09%"
"05/09/2024","5.0851","5.1142","5.1197","5.0835","","-0.50%"
"05/08/2024","5.1108","5.1062","5.1270","5.1013","","0.10%"
"05/07/2024","5.1058","5.0965","5.1153","5.0893","","0.22%"
"05/06/2024","5.0944","5.0780","5.1034","5.0648","","0.47%"
"05/03/2024","5.0704","5.0876","5.0918","5.0399","","-0.27%"
"05/02/2024","5.0842","5.1028","5.1194","5.0807","","-0.27%"
"05/01/2024","5.0980","5.1360","5.1442","5.0979","","-0.59%"
"04/30/2024","5.1283","5.1160","5.1374","5.1072","","0.27%"
"04/29/2024","5.1143","5.1059","5.1203","5.1018","","0.16%"
"04/26/2024","5.1059","5.1133","5.1189","5.0903","","-0.08%"
"04/25/2024","5.1101","5.1145","5.1307","5.1016","","-0.09%"
"04/24/2024","5.1145","5.0985","5.1200","5.0819","","0.35%"
"04/23/2024","5.0968","5.1150","5.1219","5.0876","","-0.32%"
"04/22/2024","5.1132","5.0868","5.1216","5.0840","","0.60%"
"04/19/2024","5.0826","5.0838","5.0973","5.0809","","0.01%"
"04/18/2024","5.0821","5.0699","5.0917","5.0698","","0.25%"
"04/17/2024","5.0696","5.0706","5.0967","5.0585","","0.05%"
"04/16/2024","5.0673","5.0745","5.0942","5.0537","","-0.11%"
"04/15/2024","5.0729","5.0613","5.0886","5.0522","","0.45%"
"04/12/2024","5.0500","5.0447","5.0717","5.0205","","0.19%"
"04/11/2024","5.0404","5.0606","5.0855","5.0363","","-0.42%"
"04/10/2024","5.0619","5.0268","5.0731","5.0114","","0.75%"
"04/09/2024","5.0242","5.0782","5.0810","5.0160","","-1.03%"
"04/08/2024","5.0767","5.0568","5.0878","5.0566","","0.43%"
"04/05/2024","5.0549","5.0776","5.0942","5.0499","","-0.41%"
"04/04/2024","5.0757","5.0610","5.0817","5.0548","","0.27%"
"04/03/2024","5.0619","5.0644","5.0817","5.0554","","-0.01%"
"04/02/2024","5.0623","5.0582","5.0740","5.0554","","0.15%"
"04/01/2024","5.0546","5.0366","5.0637","5.0243","","0.37%"
"03/29/2024","5.0359","5.0477","5.0554","5.0255","","-0.17%"
"03/28/2024","5.0444","5.0352","5.0571","5.0291","","0.30%"
"03/27/2024","5.0294","5.0338","5.0508","5.0280","","-0.04%"
"03/26/2024","5.0312","5.0408","5.0477","5.0205","","-0.15%"
"03/25/2024","5.0387","5.0308","5.0604","5.0121","","0.21%"
"03/22/2024","5.0279","5.0434","5.0608","5.0148","","-0.31%"
"03/21/2024","5.0433","5.0005","5.0462","4.9845","","0.91%"
"03/20/2024","4.9976","5.0074","5.0302","4.9970","","-0.14%"
"03/19/2024","5.0044","4.9991","5.0159","4.9928","","0.18%"
"03/18/2024","4.9955","4.9875","5.0027","4.9861","","0.25%"
"03/15/2024","4.9829","4.9737","4.9932","4.9695","","0.22%"
"03/14/2024","4.9719","4.9619","4.9793","4.9513","","0.30%"
"03/13/2024","4.9572","4.9784","4.9833","4.9472","","-0.33%"
"03/12/2024","4.9736","4.9304","4.9854","4.9255","","0.93%"
"03/11/2024","4.9276","4.9262","4.9364","4.9186","","0.12%"
"03/08/2024","4.9217","4.9411","4.9485","4.9094","","-0.39%"
"03/07/2024","4.9408","4.9473","4.9550","4.9350","","-0.09%"
"03/06/2024","4.9454","4.9773","4.9842","4.9420","","-0.61%"
"03/05/2024","4.9757","4.9667","4.9842","4.9619","","0.23%"
"03/04/2024","4.9644","4.9828","4.9842","4.9633","","-0.33%"
"03/01/2024","4.9809","4.9939","5.0023","4.9773","","-0.19%"
"02/29/2024","4.9905","5.0014","5.0083","4.9781","","-0.07%"
"02/28/2024","4.9942","4.9820","5.0132","4.9754","","0.25%"
"02/27/2024","4.9819","4.9850","4.9975","4.9694","","-0.08%"
"02/26/2024","4.9861","4.9973","5.0064","4.9760","","-0.19%"
"02/23/2024","4.9954","4.9960","5.0202","4.9875","","0.00%"
"02/22/2024","4.9952","4.9904","5.0028","4.9682","","0.13%"
"02/21/2024","4.9885","5.0050","5.0168","4.9773","","-0.38%"
"02/20/2024","5.0075","5.0068","5.0331","4.9986","","0.08%"
"02/19/2024","5.0036","5.0086","5.0138","4.9871","","0.02%"
"02/16/2024","5.0026","5.0142","5.0281","4.9989","","-0.19%"
"02/15/2024","5.0123","5.0198","5.0322","5.0086","","-0.11%"
"02/14/2024","5.0179","5.0128","5.0336","5.0100","","0.22%"
"02/13/2024","5.0067","4.9892","5.0170","4.9564","","0.39%"
"02/12/2024","4.9873","4.9920","4.9996","4.9808","","-0.03%"
"02/09/2024","4.9887","4.9828","5.0007","4.9766","","0.15%"
"02/08/2024","4.9812","4.9500","4.9941","4.9424","","0.68%"
"02/07/2024","4.9474","4.9504","4.9577","4.9309","","0.09%"
"02/06/2024","4.9431","4.9733","4.9767","4.9363","","-0.58%"
"02/05/2024","4.9717","4.9440","4.9830","4.9426","","0.48%"
"02/02/2024","4.9479","4.9219","4.9566","4.8992","","0.56%"
"02/01/2024","4.9203","4.9597","4.9681","4.9135","","-0.73%"
"01/31/2024","4.9566","4.9329","4.9702","4.9173","","0.55%"
"01/30/2024","4.9296","4.9355","4.9399","4.9130","","-0.08%"
"01/29/2024","4.9335","4.9628","4.9711","4.9320","","-0.63%"
"01/26/2024","4.9648","4.9862","4.9904","4.9479","","-0.36%"
"01/25/2024","4.9829","4.9939","5.0051","4.9717","","-0.20%"
"01/24/2024","4.9930","4.9768","5.0031","4.9712","","0.37%"
"01/23/2024","4.9745","4.9507","4.9885","4.9445","","0.55%"
"01/22/2024","4.9474","4.9406","4.9595","4.9267","","0.26%"
"01/19/2024","4.9348","4.9456","4.9489","4.9264","","-0.13%"
"01/18/2024","4.9413","4.9484","4.9593","4.9220","","-0.14%"
"01/17/2024","4.9482","4.9248","4.9622","4.9186","","0.64%"
"01/16/2024","4.9166","4.8734","4.9297","4.8685","","0.92%"
"01/15/2024","4.8717","4.8774","4.8833","4.8488","","0.19%"
"01/12/2024","4.8626","4.8993","4.9039","4.8658","","-0.56%"
"01/11/2024","4.8899","4.8902","4.9159","4.8749","","0.09%"
"01/10/2024","4.8857","4.8740","4.9083","4.8684","","0.39%"
"01/09/2024","4.8668","4.8836","4.8918","4.8605","","-0.34%"
"01/08/2024","4.8833","4.8549","4.9015","4.8368","","0.64%"
"01/05/2024","4.8524","4.8223","4.8853","4.8113","","0.68%"
"01/04/2024","4.8198","4.8249","4.8385","4.8116","","-0.07%"
"01/03/2024","4.8230","4.7956","4.8319","4.7858","","0.59%"
"01/02/2024","4.7946","4.8438","4.8438","4.7810","","-0.96%"
"01/01/2024","4.8410","4.8438","4.8438","4.8438","","0.09%"
"12/29/2023","4.8367","4.8208","4.8540","4.8032","","0.37%"
"12/28/2023","4.8189","4.8075","4.8264","4.7921","","0.27%"
"12/27/2023","4.8058","4.8381","4.8430","4.7984","","-0.64%"
"12/26/2023","4.8366","4.8498","4.8651","4.8311","","-0.24%"
"12/25/2023","4.8481","4.8505","4.8631","4.8393","","0.12%"
"12/22/2023","4.8423","4.8745","4.8745","4.8286","","-0.62%"
"12/21/2023","4.8725","4.9032","4.9060","4.8626","","-0.56%"
"12/20/2023","4.8998","4.8866","4.9060","4.8824","","0.31%"
"12/19/2023","4.8845","4.9033","4.9072","4.8775","","-0.32%"
"12/18/2023","4.9001","4.9014","4.9183","4.8941","","-0.05%"
"12/15/2023","4.9025","4.9057","4.9240","4.8860","","-0.02%"
"12/14/2023","4.9033","4.9268","4.9394","4.8842","","-0.33%"
"12/13/2023","4.9195","4.9745","4.9895","4.9184","","-1.04%"
"12/12/2023","4.9710","4.9819","4.9857","4.9461","","-0.16%"
"12/11/2023","4.9788","4.9595","4.9883","4.9469","","0.41%"
"12/08/2023","4.9584","4.9140","4.9643","4.9022","","0.94%"
"12/07/2023","4.9123","4.9109","4.9427","4.9079","","-0.02%"
"12/06/2023","4.9133","4.9307","4.9376","4.8916","","-0.26%"
"12/05/2023","4.9259","4.9349","4.9476","4.9125","","-0.15%"
"12/04/2023","4.9332","4.8894","4.9412","4.8572","","1.12%"
"12/01/2023","4.8787","4.9451","4.9517","4.8775","","-1.40%"
"11/30/2023","4.9478","4.8843","4.9612","4.8752","","1.34%"
"11/29/2023","4.8823","4.8648","4.8969","4.8354","","0.49%"
"11/28/2023","4.8585","4.9043","4.9071","4.8529","","-0.85%"
"11/27/2023","4.9000","4.9513","4.9534","4.8987","","-0.72%"
"11/24/2023","4.9353","4.9321","4.9662","4.9286","","0.06%"
"11/23/2023","4.9325","4.9243","4.9472","4.9159","","0.18%"
"11/22/2023","4.9234","4.9289","4.9393","4.9127","","0.04%"
"11/21/2023","4.9216","4.9113","4.9391","4.8861","","0.29%"
"11/20/2023","4.9076","4.8684","4.9191","4.8580","","0.76%"
"11/17/2023","4.8706","4.8614","4.8759","4.8410","","0.22%"
"11/16/2023","4.8597","4.9111","4.9263","4.8479","","-0.88%"
"11/15/2023","4.9027","4.8974","4.9240","4.8867","","0.19%"
"11/14/2023","4.8935","4.9374","4.9545","4.8906","","-0.82%"
"11/13/2023","4.9340","4.9346","4.9557","4.9234","","0.08%"
"11/10/2023","4.9303","4.9068","4.9490","4.8998","","0.51%"
"11/09/2023","4.9053","4.8802","4.9165","4.8618","","0.58%"
"11/08/2023","4.8772","4.8847","4.8946","4.8682","","-0.06%"
"11/07/2023","4.8799","4.8815","4.8960","4.8665","","-0.02%"
"11/06/2023","4.8810","4.8636","4.8937","4.8506","","0.60%"
"11/03/2023","4.8521","4.9184","4.9246","4.8471","","-1.19%"
"11/02/2023","4.9107","4.9442","4.9455","4.8980","","-0.62%"
"11/01/2023","4.9414","4.9367","4.9651","4.9318","","0.05%"
"10/31/2023","4.9390","4.9088","4.9443","4.9026","","0.64%"
"10/30/2023","4.9074","4.9417","4.9430","4.9004","","-0.55%"
"10/27/2023","4.9346","4.9591","4.9605","4.9321","","-0.51%"
"10/26/2023","4.9600","4.9513","4.9727","4.9483","","0.21%"
"10/25/2023","4.9494","4.9521","4.9534","4.9316","","0.04%"
"10/24/2023","4.9473","4.9632","4.9672","4.9397","","-0.26%"
"10/23/2023","4.9604","4.9875","5.0065","4.9591","","-0.45%"
"10/20/2023","4.9828","4.9798","4.9984","4.9728","","0.10%"
"10/19/2023","4.9779","4.9730","4.9915","4.9696","","0.13%"
"10/18/2023","4.9714","4.9693","4.9816","4.9525","","0.10%"
"10/17/2023","4.9664","4.9582","4.9900","4.9582","","0.23%"
"10/16/2023","4.9551","4.9617","4.9782","4.9521","","-0.01%"
"10/13/2023","4.9555","4.9844","5.0036","4.9467","","-0.51%"
"10/12/2023","4.9811","4.9876","4.9931","4.9439","","-0.15%"
"10/11/2023","4.9884","5.0194","5.0220","4.9732","","-0.52%"
"10/10/2023","5.0145","5.0697","5.0766","5.0118","","-1.05%"
"10/09/2023","5.0675","5.0688","5.0945","5.0578","","0.31%"
"10/06/2023","5.0520","5.0634","5.0949","5.0483","","-0.19%"
"10/05/2023","5.0616","5.0544","5.0791","5.0373","","0.19%"
"10/04/2023","5.0520","5.0784","5.1003","5.0504","","-0.43%"
"10/03/2023","5.0740","5.0606","5.0894","5.0599","","0.33%"
"10/02/2023","5.0575","5.0058","5.0661","5.0031","","1.15%"
"09/29/2023","5.0000","5.0072","5.0195","4.9832","","-0.14%"
"09/28/2023","5.0068","5.0157","5.0436","5.0044","","-0.20%"
"09/27/2023","5.0168","4.9786","5.0280","4.9759","","0.81%"
"09/26/2023","4.9764","4.9495","4.9910","4.9447","","0.53%"
"09/25/2023","4.9502","4.9311","4.9522","4.9188","","0.28%"
"09/22/2023","4.9363","4.9482","4.9650","4.9160","","-0.09%"
"09/21/2023","4.9405","4.9589","4.9836","4.9370","","-0.30%"
"09/20/2023","4.9555","4.9374","4.9802","4.9184","","0.37%"
"09/19/2023","4.9372","4.8945","4.9443","4.8891","","0.93%"
"09/18/2023","4.8917","4.9086","4.9155","4.8901","","-0.17%"
"09/15/2023","4.9001","4.9176","4.9331","4.8992","","-0.23%"
"09/14/2023","4.9114","4.9127","4.9230","4.8983","","0.01%"
"09/13/2023","4.9107","4.8822","4.9194","4.8774","","0.77%"
"09/12/2023","4.8734","4.8701","4.9006","4.8660","","0.11%"
"09/11/2023","4.8680","4.8530","4.8783","4.8380","","0.30%"
"09/08/2023","4.8536","4.8633","4.8647","4.8284","","-0.04%"
"09/07/2023","4.8555","4.8570","4.8658","4.8502","","0.01%"
"09/06/2023","4.8549","4.8552","4.8723","4.8449","","0.07%"
"09/05/2023","4.8514","4.8466","4.8594","4.8425","","0.17%"
"09/04/2023","4.8433","4.8337","4.8509","4.8275","","0.39%"
"09/01/2023","4.8247","4.8231","4.8446","4.8091","","0.13%"
"08/31/2023","4.8185","4.8112","4.8275","4.7847","","0.20%"
"08/30/2023","4.8089","4.8100","4.8184","4.7965","","0.02%"
"08/29/2023","4.8079","4.8309","4.8365","4.8045","","-0.44%"
"08/28/2023","4.8293","4.8231","4.8450","4.8120","","0.23%"
"08/25/2023","4.8183","4.8054","4.8299","4.8004","","0.27%"
"08/24/2023","4.8051","4.8059","4.8129","4.7839","","0.06%"
"08/23/2023","4.8022","4.8038","4.8181","4.7832","","0.07%"
"08/22/2023","4.7988","4.8328","4.8328","4.7865","","-0.69%"
"08/21/2023","4.8319","4.8588","4.8657","4.8150","","-0.53%"
"08/18/2023","4.8577","4.8659","4.8728","4.8419","","-0.13%"
"08/17/2023","4.8642","4.8572","4.8755","4.8460","","0.09%"
"08/16/2023","4.8596","4.8578","4.8729","4.8390","","0.11%"
"08/15/2023","4.8541","4.8528","4.8658","4.8404","","0.02%"
"08/14/2023","4.8533","4.8492","4.8652","4.8423","","0.19%"
"08/11/2023","4.8440","4.8663","4.8725","4.8374","","-0.39%"
"08/10/2023","4.8632","4.8614","4.8755","4.8373","","0.14%"
"08/09/2023","4.8562","4.8534","4.8669","4.8384","","0.14%"
"08/08/2023","4.8494","4.8436","4.8600","4.8371","","0.17%"
"08/07/2023","4.8414","4.8376","4.8519","4.8178","","0.14%"
"08/04/2023","4.8348","4.8302","4.8458","4.8184","","0.10%"
"08/03/2023","4.8301","4.7958","4.8390","4.7833","","0.75%"
"08/02/2023","4.7941","4.7856","4.8011","4.7660","","0.27%"
"08/01/2023","4.7813","4.7909","4.7997","4.7635","","-0.17%"
"07/31/2023","4.7893","4.7920","4.8021","4.7711","","0.01%"
"07/28/2023","4.7888","4.8061","4.8281","4.7822","","-0.20%"
"07/27/2023","4.7984","4.7819","4.8089","4.7637","","0.34%"
"07/26/2023","4.7821","4.8330","4.8365","4.7763","","-0.91%"
"07/25/2023","4.8258","4.8049","4.8445","4.7923","","0.51%"
"07/24/2023","4.8014","4.7901","4.8103","4.7807","","0.35%"
"07/21/2023","4.7848","4.7649","4.8025","4.7614","","0.44%"
"07/20/2023","4.7639","4.7101","4.7726","4.6707","","1.25%"
"07/19/2023","4.7053","4.7450","4.7520","4.7021","","-0.82%"
"07/18/2023","4.7440","4.8257","4.8285","4.7304","","-1.65%"
"07/17/2023","4.8236","4.8520","4.8604","4.8190","","-0.40%"
"07/14/2023","4.8430","4.8273","4.8653","4.8231","","0.34%"
"07/13/2023","4.8266","4.8380","4.8470","4.8102","","-0.20%"
"07/12/2023","4.8361","4.8237","4.8813","4.8085","","0.30%"
"07/11/2023","4.8215","4.8548","4.8562","4.8223","","-0.62%"
"07/10/2023","4.8516","4.8690","4.8759","4.8486","","-0.26%"
"07/07/2023","4.8644","4.8534","4.8733","4.8478","","0.26%"
"07/06/2023","4.8517","4.8279","4.8622","4.8203","","0.48%"
"07/05/2023","4.8287","4.8376","4.8417","4.8092","","-0.15%"
"07/04/2023","4.8360","4.8379","4.8544","4.8263","","0.00%"
"07/03/2023","4.8360","4.8689","4.8716","4.8275","","-0.55%"
"06/30/2023","4.8626","4.9142","4.9236","4.8563","","-0.98%"
"06/29/2023","4.9107","4.9099","4.9404","4.9052","","0.00%"
"06/28/2023","4.9108","4.8808","4.9218","4.8808","","0.66%"
"06/27/2023","4.8788","4.8621","4.8959","4.8621","","0.30%"
"06/26/2023","4.8641","4.9085","4.9099","4.8602","","-0.83%"
"06/23/2023","4.9046","4.8931","4.9148","4.8847","","0.31%"
"06/22/2023","4.8893","4.8485","4.8973","4.8430","","0.98%"
"06/21/2023","4.8419","4.8513","4.8604","4.8394","","-0.19%"
"06/20/2023","4.8511","4.8538","4.8608","4.8334","","0.01%"
"06/19/2023","4.8506","4.8677","4.8775","4.8495","","-0.27%"
"06/16/2023","4.8639","4.8602","4.8797","4.8509","","0.15%"
"06/15/2023","4.8564","4.8425","4.8707","4.8383","","0.32%"
"06/14/2023","4.8409","4.8326","4.8639","4.8274","","0.11%"
"06/13/2023","4.8358","4.8478","4.8582","4.8143","","-0.22%"
"06/12/2023","4.8464","4.8538","4.8622","4.8363","","-0.11%"
"06/09/2023","4.8515","4.8691","4.8706","4.8472","","-0.31%"
"06/08/2023","4.8668","4.8841","4.8940","4.8677","","-0.37%"
"06/07/2023","4.8851","4.8865","4.8913","4.8750","","0.03%"
"06/06/2023","4.8834","4.8997","4.9040","4.8809","","-0.25%"
"06/05/2023","4.8958","4.9077","4.9232","4.8861","","-0.21%"
"06/02/2023","4.9062","4.8735","4.9134","4.8692","","0.67%"
"06/01/2023","4.8735","4.8822","4.9004","4.8681","","0.06%"
"05/31/2023","4.8704","4.9040","4.9082","4.8737","","-0.50%"
"05/30/2023","4.8949","4.9088","4.9187","4.8917","","-0.21%"
"05/29/2023","4.9053","4.9202","4.9377","4.9030","","-0.14%"
"05/26/2023","4.9120","4.9033","4.9260","4.8941","","0.30%"
"05/25/2023","4.8972","4.9073","4.9217","4.8905","","-0.15%"
"05/24/2023","4.9048","4.9047","4.9138","4.8772","","0.07%"
"05/23/2023","4.9012","4.8992","4.9254","4.8914","","0.08%"
"05/22/2023","4.8973","4.9044","4.9123","4.8874","","0.14%"
"05/19/2023","4.8903","4.8914","4.9189","4.8786","","-0.03%"
"05/18/2023","4.8916","4.8966","4.9008","4.8697","","-0.01%"
"05/17/2023","4.8920","4.8806","4.9099","4.8762","","0.12%"
"05/16/2023","4.8862","4.8601","4.8934","4.8500","","0.54%"
"05/15/2023","4.8598","4.8762","4.8776","4.8432","","-0.33%"
"05/12/2023","4.8757","4.8713","4.8931","4.8642","","0.19%"
"05/11/2023","4.8665","4.8534","4.8742","4.8403","","0.29%"
"05/10/2023","4.8525","4.8718","4.8733","4.8417","","-0.38%"
"05/09/2023","4.8708","4.8998","4.9028","4.8602","","-0.62%"
"05/08/2023","4.9011","4.9056","4.9204","4.8839","","-0.02%"
"05/05/2023","4.9023","4.8924","4.9074","4.8707","","0.27%"
"05/04/2023","4.8890","4.9088","4.9103","4.8835","","-0.39%"
"05/03/2023","4.9080","4.9363","4.9363","4.9001","","-0.44%"
"05/02/2023","4.9297","4.9522","4.9550","4.9276","","-0.41%"
"05/01/2023","4.9500","4.9377","4.9550","4.9334","","0.32%"
"04/28/2023","4.9340","4.9323","4.9454","4.9170","","0.12%"
"04/27/2023","4.9282","4.9302","4.9382","4.9111","","0.00%"
"04/26/2023","4.9282","4.9620","4.9638","4.9177","","-0.68%"
"04/25/2023","4.9618","4.9823","4.9852","4.9570","","-0.35%"
"04/24/2023","4.9790","4.9887","5.0023","4.9794","","-0.06%"
"04/21/2023","4.9819","4.9948","5.0008","4.9801","","-0.25%"
"04/20/2023","4.9943","5.0016","5.0058","4.9801","","-0.14%"
"04/19/2023","5.0011","4.9854","5.0054","4.9753","","0.32%"
"04/18/2023","4.9851","5.0147","5.0188","4.9785","","-0.54%"
"04/17/2023","5.0124","4.9903","5.0158","4.9879","","0.65%"
