Date,Price,Open,High,Low,Volume,Change,Unit
2000-10-06,269.65,269.75,269.65,269.65,0.0,-0.26,-0.7
2000-10-07,269.96666666666664,269.81666666666666,269.96666666666664,269.96666666666664,0.0,0.0,0.32
2000-10-08,270.28333333333336,269.8833333333333,270.28333333333336,270.28333333333336,0.0,0.0,0.32
2000-10-09,270.6,269.95,270.6,270.6,0.0,0.35,0.32
2000-10-10,272.75,270.6,272.75,272.75,0.0,0.79,2.15
2000-10-11,271.25,273.1,271.25,271.25,0.0,-0.55,-1.5
2000-10-12,276.65,270.95,276.65,276.65,0.0,1.99,5.4
2000-10-13,272.65,276.35,272.65,272.65,0.0,-1.45,-4.0
2000-10-14,272.45,275.05,272.45,272.45,0.0,0.0,-0.2
2000-10-15,272.25,273.75,272.25,272.25,0.0,0.0,-0.2
2000-10-16,272.05,272.45,272.05,272.05,0.0,-0.22,-0.2
2000-10-17,271.25,272.05,271.25,271.25,0.0,-0.29,-0.8
2000-10-18,270.65,271.6,270.65,270.65,0.0,-0.22,-0.6
2000-10-19,270.85,270.75,270.85,270.85,0.0,0.07,0.2
2000-10-20,271.5,271.1,271.5,271.5,0.0,0.24,0.65
2000-10-21,271.1166666666667,271.1666666666667,271.1166666666667,271.1166666666667,0.0,0.0,-0.38
2000-10-22,270.73333333333335,271.23333333333335,270.73333333333335,270.73333333333335,0.0,0.0,-0.38
2000-10-23,270.35,271.3,270.35,270.35,0.0,-0.42,-0.38
2000-10-24,270.3,270.4,270.3,270.3,0.0,-0.02,-0.05
2000-10-25,266.75,270.4,266.75,266.75,0.0,-1.31,-3.55
2000-10-26,265.35,266.8,265.35,265.35,0.0,-0.52,-1.4
2000-10-27,264.55,265.35,264.55,264.55,0.0,-0.3,-0.8
2000-10-28,264.65000000000003,265.15000000000003,264.65000000000003,264.65000000000003,0.0,0.0,0.1
2000-10-29,264.75,264.95,264.75,264.75,0.0,0.0,0.1
2000-10-30,264.85,264.75,264.85,264.85,0.0,0.11,0.1
2000-10-31,265.05,264.6,265.05,265.05,0.0,0.08,0.2
2000-11-01,264.3,265.1,264.3,264.3,0.0,-0.28,-0.75
2000-11-02,264.65,264.65,264.65,264.65,0.0,0.13,0.35
2000-11-03,265.2,264.8,265.2,265.2,0.0,0.21,0.55
2000-11-04,265.1333333333333,264.93333333333334,265.1333333333333,265.1333333333333,0.0,0.0,-0.07
2000-11-05,265.06666666666666,265.06666666666666,265.06666666666666,265.06666666666666,0.0,0.0,-0.07
2000-11-06,265.0,265.2,265.0,265.0,0.0,-0.08,-0.07
2000-11-07,264.4,265.15,264.4,264.4,0.0,-0.23,-0.6
2000-11-08,265.15,264.65,265.15,265.15,0.0,0.28,0.75
2000-11-09,265.75,265.05,265.75,265.75,0.0,0.23,0.6
2000-11-10,264.65,265.95,264.65,264.65,0.0,-0.41,-1.1
2000-11-11,264.5833333333333,265.55,264.5833333333333,264.5833333333333,0.0,0.0,-0.07
2000-11-12,264.51666666666665,265.15,264.51666666666665,264.51666666666665,0.0,0.0,-0.07
2000-11-13,264.45,264.75,264.45,264.45,0.0,-0.08,-0.07
2000-11-14,264.65,264.55,264.65,264.65,0.0,0.08,0.2
2000-11-15,265.25,264.6,265.25,265.25,0.0,0.23,0.6
2000-11-16,265.85,264.85,265.85,265.85,0.0,0.23,0.6
2000-11-17,265.8,265.85,265.8,265.8,0.0,-0.02,-0.05
2000-11-18,265.98333333333335,265.98333333333335,265.98333333333335,265.98333333333335,0.0,0.0,0.18
2000-11-19,266.1666666666667,266.1166666666667,266.1666666666667,266.1666666666667,0.0,0.0,0.18
2000-11-20,266.35,266.25,266.35,266.35,0.0,0.21,0.18
2000-11-21,265.85,266.45,265.85,265.85,0.0,-0.19,-0.5
2000-11-22,266.65,265.85,266.65,266.65,0.0,0.3,0.8
2000-11-23,266.0,267.25,266.0,266.0,0.0,-0.24,-0.65
2000-11-24,265.95,266.05,265.95,265.95,0.0,-0.02,-0.05
2000-11-25,267.31666666666666,265.95,267.31666666666666,267.31666666666666,0.0,0.0,1.37
2000-11-26,268.68333333333334,265.85,268.68333333333334,268.68333333333334,0.0,0.0,1.37
2000-11-27,270.05,265.75,270.05,270.05,0.0,1.54,1.37
2000-11-28,269.5,270.0,269.5,269.5,0.0,-0.2,-0.55
2000-11-29,266.95,269.6,266.95,266.95,0.0,-0.95,-2.55
2000-11-30,270.35,266.9,270.35,270.35,0.0,1.27,3.4
2000-12-01,269.4,270.45,269.4,269.4,0.0,-0.35,-0.95
2000-12-02,269.9833333333333,270.21666666666664,269.9833333333333,269.9833333333333,0.0,0.0,0.58
2000-12-03,270.56666666666666,269.98333333333335,270.56666666666666,270.56666666666666,0.0,0.0,0.58
2000-12-04,271.15,269.75,271.15,271.15,0.0,0.65,0.58
2000-12-05,270.35,270.9,270.35,270.35,0.0,-0.3,-0.8
2000-12-06,274.95,270.6,274.95,274.95,0.0,1.7,4.6
2000-12-07,273.75,274.75,273.75,273.75,0.0,-0.44,-1.2
2000-12-08,272.75,273.75,272.75,272.75,0.0,-0.37,-1.0
2000-12-09,272.01666666666665,273.4166666666667,272.01666666666665,272.01666666666665,0.0,0.0,-0.73
2000-12-10,271.28333333333336,273.0833333333333,271.28333333333336,271.28333333333336,0.0,0.0,-0.73
2000-12-11,270.55,272.75,270.55,270.55,0.0,-0.81,-0.73
2000-12-12,271.35,270.65,271.35,271.35,0.0,0.3,0.8
2000-12-13,269.2,270.95,269.2,269.2,0.0,-0.79,-2.15
2000-12-14,269.75,269.25,269.75,269.75,0.0,0.2,0.55
2000-12-15,270.9,270.05,270.9,270.9,0.0,0.43,1.15
2000-12-16,270.68333333333334,270.3666666666667,270.68333333333334,270.68333333333334,0.0,0.0,-0.22
2000-12-17,270.46666666666664,270.68333333333334,270.46666666666664,270.46666666666664,0.0,0.0,-0.22
2000-12-18,270.25,271.0,270.25,270.25,0.0,-0.24,-0.22
2000-12-19,270.25,270.25,270.25,270.25,0.0,0.0,0.0
2000-12-20,273.65,270.5,273.65,273.65,0.0,1.26,3.4
2000-12-21,274.25,273.45,274.25,274.25,0.0,0.22,0.6
2000-12-22,273.95,274.25,273.95,273.95,0.0,-0.11,-0.3
